Wavelength (nm),Intensity (a.u.),Z Axis,
,L626_EM_270.00,L626_EM_272.00,L626_EM_274.00,L626_EM_276.00,L626_EM_278.00,L626_EM_280.00,L626_EM_282.00,L626_EM_284.00,L626_EM_286.00,L626_EM_288.00,L626_EM_290.00,L626_EM_292.00,L626_EM_294.00,L626_EM_296.00,L626_EM_298.00,L626_EM_300.00,L626_EM_302.00,L626_EM_304.00,L626_EM_306.00,L626_EM_308.00,L626_EM_310.00,L626_EM_312.00,L626_EM_314.00,L626_EM_316.00,L626_EM_318.00,L626_EM_320.00,L626_EM_322.00,L626_EM_324.00,L626_EM_326.00,L626_EM_328.00,L626_EM_330.00,L626_EM_332.00,L626_EM_334.00,L626_EM_336.00,L626_EM_338.00,L626_EM_340.00,L626_EM_342.00,L626_EM_344.00,L626_EM_346.00,L626_EM_348.00,L626_EM_350.00,L626_EM_352.00,L626_EM_354.00,L626_EM_356.00,L626_EM_358.00,L626_EM_360.00,L626_EM_362.00,L626_EM_364.00,L626_EM_366.00,L626_EM_368.00,L626_EM_370.00,L626_EM_372.00,L626_EM_374.00,L626_EM_376.00,L626_EM_378.00,L626_EM_380.00,L626_EM_382.00,L626_EM_384.00,L626_EM_386.00,L626_EM_388.00,L626_EM_390.00,L626_EM_392.00,L626_EM_394.00,L626_EM_396.00,L626_EM_398.00,L626_EM_400.00,L626_EM_402.00,L626_EM_404.00,L626_EM_406.00,L626_EM_408.00,L626_EM_410.00,L626_EM_412.00,L626_EM_414.00,L626_EM_416.00,L626_EM_418.00,L626_EM_420.00,L626_EM_422.00,L626_EM_424.00,L626_EM_426.00,L626_EM_428.00,L626_EM_430.00,L626_EM_432.00,L626_EM_434.00,L626_EM_436.00,L626_EM_438.00,L626_EM_440.00,L626_EM_442.00,L626_EM_444.00,L626_EM_446.00,L626_EM_448.00,L626_EM_450.00,L626_EM_452.00,L626_EM_454.00,L626_EM_456.00,L626_EM_458.00,L626_EM_460.00,L626_EM_462.00,L626_EM_464.00,L626_EM_466.00,L626_EM_468.00,L626_EM_470.00,L626_EM_472.00,L626_EM_474.00,L626_EM_476.00,L626_EM_478.00,L626_EM_480.00,L626_EM_482.00,L626_EM_484.00,L626_EM_486.00,L626_EM_488.00,L626_EM_490.00,L626_EM_492.00,L626_EM_494.00,L626_EM_496.00,L626_EM_498.00,L626_EM_500.00,L626_EM_502.00,L626_EM_504.00,L626_EM_506.00,L626_EM_508.00,L626_EM_510.00,L626_EM_512.00,L626_EM_514.00,L626_EM_516.00,L626_EM_518.00,L626_EM_520.00,L626_EM_522.00,L626_EM_524.00,L626_EM_526.00,L626_EM_528.00,L626_EM_530.00,L626_EM_532.00,L626_EM_534.00,L626_EM_536.00,L626_EM_538.00,L626_EM_540.00,L626_EM_542.00,L626_EM_544.00,L626_EM_546.00,L626_EM_548.00,L626_EM_550.00,L626_EM_552.00,L626_EM_554.00,L626_EM_556.00,L626_EM_558.00,L626_EM_560.00,L626_EM_562.00,L626_EM_564.00,L626_EM_566.00,L626_EM_568.00,L626_EM_570.00,L626_EM_572.00,L626_EM_574.00,L626_EM_576.00,L626_EM_578.00,L626_EM_580.00,L626_EM_582.00,L626_EM_584.00,L626_EM_586.00,L626_EM_588.00,L626_EM_590.00,L626_EM_592.00,L626_EM_594.00,L626_EM_596.00,L626_EM_598.00,L626_EM_600.00
Emission Wavelength Changed: 2022-08-03 7:30:06 PM, Old: 316.00, New: 318.00
Emission Wavelength Changed: 2022-08-03 7:30:25 PM, Old: 318.00, New: 320.00
Emission Wavelength Changed: 2022-08-03 7:30:44 PM, Old: 320.00, New: 322.00
Emission Wavelength Changed: 2022-08-03 7:31:02 PM, Old: 322.00, New: 324.00
Emission Wavelength Changed: 2022-08-03 7:31:21 PM, Old: 324.00, New: 326.00
Emission Wavelength Changed: 2022-08-03 7:31:39 PM, Old: 326.00, New: 328.00
Emission Wavelength Changed: 2022-08-03 7:31:58 PM, Old: 328.00, New: 330.00
Emission Wavelength Changed: 2022-08-03 7:32:16 PM, Old: 330.00, New: 332.00
Emission Wavelength Changed: 2022-08-03 7:32:34 PM, Old: 332.00, New: 334.00
Emission Wavelength Changed: 2022-08-03 7:32:53 PM, Old: 334.00, New: 336.00
Emission Wavelength Changed: 2022-08-03 7:33:11 PM, Old: 336.00, New: 338.00
Emission Wavelength Changed: 2022-08-03 7:33:30 PM, Old: 338.00, New: 340.00
Emission Wavelength Changed: 2022-08-03 7:33:48 PM, Old: 340.00, New: 342.00
Emission Wavelength Changed: 2022-08-03 7:34:07 PM, Old: 342.00, New: 344.00
Emission Wavelength Changed: 2022-08-03 7:34:25 PM, Old: 344.00, New: 346.00
Emission Wavelength Changed: 2022-08-03 7:34:44 PM, Old: 346.00, New: 348.00
Emission Wavelength Changed: 2022-08-03 7:35:02 PM, Old: 348.00, New: 350.00
Emission Wavelength Changed: 2022-08-03 7:35:21 PM, Old: 350.00, New: 352.00
Emission Wavelength Changed: 2022-08-03 7:35:39 PM, Old: 352.00, New: 354.00
Emission Wavelength Changed: 2022-08-03 7:35:58 PM, Old: 354.00, New: 356.00
Emission Wavelength Changed: 2022-08-03 7:36:16 PM, Old: 356.00, New: 358.00
Emission Wavelength Changed: 2022-08-03 7:36:35 PM, Old: 358.00, New: 360.00
Emission Wavelength Changed: 2022-08-03 7:36:53 PM, Old: 360.00, New: 362.00
Emission Wavelength Changed: 2022-08-03 7:37:11 PM, Old: 362.00, New: 364.00
Emission Wavelength Changed: 2022-08-03 7:37:30 PM, Old: 364.00, New: 366.00
Emission Wavelength Changed: 2022-08-03 7:37:48 PM, Old: 366.00, New: 368.00
Emission Wavelength Changed: 2022-08-03 7:38:07 PM, Old: 368.00, New: 370.00
Emission Wavelength Changed: 2022-08-03 7:38:26 PM, Old: 370.00, New: 372.00
Emission Wavelength Changed: 2022-08-03 7:38:44 PM, Old: 372.00, New: 374.00
Emission Wavelength Changed: 2022-08-03 7:39:03 PM, Old: 374.00, New: 376.00
Emission Wavelength Changed: 2022-08-03 7:39:21 PM, Old: 376.00, New: 378.00
Emission Wavelength Changed: 2022-08-03 7:39:40 PM, Old: 378.00, New: 380.00
Emission Wavelength Changed: 2022-08-03 7:39:58 PM, Old: 380.00, New: 382.00
Emission Wavelength Changed: 2022-08-03 7:40:17 PM, Old: 382.00, New: 384.00
Emission Wavelength Changed: 2022-08-03 7:40:35 PM, Old: 384.00, New: 386.00
Emission Wavelength Changed: 2022-08-03 7:40:54 PM, Old: 386.00, New: 388.00
Emission Wavelength Changed: 2022-08-03 7:41:13 PM, Old: 388.00, New: 390.00
Emission Wavelength Changed: 2022-08-03 7:41:32 PM, Old: 390.00, New: 392.00
Emission Wavelength Changed: 2022-08-03 7:41:50 PM, Old: 392.00, New: 394.00
Emission Wavelength Changed: 2022-08-03 7:42:09 PM, Old: 394.00, New: 396.00
Emission Wavelength Changed: 2022-08-03 7:42:27 PM, Old: 396.00, New: 398.00
Emission Wavelength Changed: 2022-08-03 7:42:46 PM, Old: 398.00, New: 400.00
Emission Wavelength Changed: 2022-08-03 7:43:04 PM, Old: 400.00, New: 402.00
Emission Wavelength Changed: 2022-08-03 7:43:23 PM, Old: 402.00, New: 404.00
Emission Wavelength Changed: 2022-08-03 7:43:41 PM, Old: 404.00, New: 406.00
Emission Wavelength Changed: 2022-08-03 7:44:00 PM, Old: 406.00, New: 408.00
Emission Wavelength Changed: 2022-08-03 7:44:19 PM, Old: 408.00, New: 410.00
Emission Wavelength Changed: 2022-08-03 7:44:37 PM, Old: 410.00, New: 412.00
Emission Wavelength Changed: 2022-08-03 7:44:56 PM, Old: 412.00, New: 414.00
Emission Wavelength Changed: 2022-08-03 7:45:15 PM, Old: 414.00, New: 416.00
Emission Wavelength Changed: 2022-08-03 7:45:33 PM, Old: 416.00, New: 418.00
Emission Wavelength Changed: 2022-08-03 7:45:52 PM, Old: 418.00, New: 420.00
Emission Wavelength Changed: 2022-08-03 7:46:10 PM, Old: 420.00, New: 422.00
Emission Wavelength Changed: 2022-08-03 7:46:29 PM, Old: 422.00, New: 424.00
Emission Wavelength Changed: 2022-08-03 7:46:47 PM, Old: 424.00, New: 426.00
Emission Wavelength Changed: 2022-08-03 7:47:06 PM, Old: 426.00, New: 428.00
Emission Wavelength Changed: 2022-08-03 7:47:24 PM, Old: 428.00, New: 430.00
Emission Wavelength Changed: 2022-08-03 7:47:43 PM, Old: 430.00, New: 432.00
Emission Wavelength Changed: 2022-08-03 7:48:01 PM, Old: 432.00, New: 434.00
Emission Wavelength Changed: 2022-08-03 7:48:20 PM, Old: 434.00, New: 436.00
Emission Wavelength Changed: 2022-08-03 7:48:38 PM, Old: 436.00, New: 438.00
Emission Wavelength Changed: 2022-08-03 7:48:57 PM, Old: 438.00, New: 440.00
Emission Wavelength Changed: 2022-08-03 7:49:15 PM, Old: 440.00, New: 442.00
Emission Wavelength Changed: 2022-08-03 7:49:34 PM, Old: 442.00, New: 444.00
Emission Wavelength Changed: 2022-08-03 7:49:52 PM, Old: 444.00, New: 446.00
Emission Wavelength Changed: 2022-08-03 7:50:10 PM, Old: 446.00, New: 448.00
Emission Wavelength Changed: 2022-08-03 7:50:29 PM, Old: 448.00, New: 450.00
Emission Wavelength Changed: 2022-08-03 7:50:48 PM, Old: 450.00, New: 452.00
Emission Wavelength Changed: 2022-08-03 7:51:07 PM, Old: 452.00, New: 454.00
Emission Wavelength Changed: 2022-08-03 7:51:25 PM, Old: 454.00, New: 456.00
Emission Wavelength Changed: 2022-08-03 7:51:43 PM, Old: 456.00, New: 458.00
Emission Wavelength Changed: 2022-08-03 7:52:02 PM, Old: 458.00, New: 460.00
Emission Wavelength Changed: 2022-08-03 7:52:21 PM, Old: 460.00, New: 462.00
Emission Wavelength Changed: 2022-08-03 7:52:39 PM, Old: 462.00, New: 464.00
Emission Wavelength Changed: 2022-08-03 7:52:58 PM, Old: 464.00, New: 466.00
Emission Wavelength Changed: 2022-08-03 7:53:16 PM, Old: 466.00, New: 468.00
Emission Wavelength Changed: 2022-08-03 7:53:35 PM, Old: 468.00, New: 470.00
Emission Wavelength Changed: 2022-08-03 7:53:53 PM, Old: 470.00, New: 472.00
Emission Wavelength Changed: 2022-08-03 7:54:12 PM, Old: 472.00, New: 474.00
Emission Wavelength Changed: 2022-08-03 7:54:30 PM, Old: 474.00, New: 476.00
Emission Wavelength Changed: 2022-08-03 7:54:49 PM, Old: 476.00, New: 478.00
Emission Wavelength Changed: 2022-08-03 7:55:08 PM, Old: 478.00, New: 480.00
Emission Wavelength Changed: 2022-08-03 7:55:26 PM, Old: 480.00, New: 482.00
Emission Wavelength Changed: 2022-08-03 7:55:45 PM, Old: 482.00, New: 484.00
Emission Wavelength Changed: 2022-08-03 7:56:03 PM, Old: 484.00, New: 486.00
Emission Wavelength Changed: 2022-08-03 7:56:22 PM, Old: 486.00, New: 488.00
Emission Wavelength Changed: 2022-08-03 7:56:40 PM, Old: 488.00, New: 490.00
Emission Wavelength Changed: 2022-08-03 7:56:58 PM, Old: 490.00, New: 492.00
Emission Wavelength Changed: 2022-08-03 7:57:17 PM, Old: 492.00, New: 494.00
Emission Wavelength Changed: 2022-08-03 7:57:35 PM, Old: 494.00, New: 496.00
Emission Wavelength Changed: 2022-08-03 7:57:54 PM, Old: 496.00, New: 498.00
Emission Wavelength Changed: 2022-08-03 7:58:12 PM, Old: 498.00, New: 500.00
Emission Wavelength Changed: 2022-08-03 7:58:31 PM, Old: 500.00, New: 502.00
Emission Wavelength Changed: 2022-08-03 7:58:49 PM, Old: 502.00, New: 504.00
Emission Wavelength Changed: 2022-08-03 7:59:07 PM, Old: 504.00, New: 506.00
Emission Wavelength Changed: 2022-08-03 7:59:26 PM, Old: 506.00, New: 508.00
Emission Wavelength Changed: 2022-08-03 7:59:44 PM, Old: 508.00, New: 510.00
Emission Wavelength Changed: 2022-08-03 8:00:03 PM, Old: 510.00, New: 512.00
Emission Wavelength Changed: 2022-08-03 8:00:21 PM, Old: 512.00, New: 514.00
Emission Wavelength Changed: 2022-08-03 8:00:40 PM, Old: 514.00, New: 516.00
Emission Wavelength Changed: 2022-08-03 8:00:58 PM, Old: 516.00, New: 518.00
Emission Wavelength Changed: 2022-08-03 8:01:17 PM, Old: 518.00, New: 520.00
Emission Wavelength Changed: 2022-08-03 8:01:35 PM, Old: 520.00, New: 522.00
Emission Wavelength Changed: 2022-08-03 8:01:54 PM, Old: 522.00, New: 524.00
Emission Wavelength Changed: 2022-08-03 8:02:12 PM, Old: 524.00, New: 526.00
Emission Wavelength Changed: 2022-08-03 8:02:30 PM, Old: 526.00, New: 528.00
Emission Wavelength Changed: 2022-08-03 8:02:49 PM, Old: 528.00, New: 530.00
Emission Wavelength Changed: 2022-08-03 8:03:07 PM, Old: 530.00, New: 532.00
Emission Wavelength Changed: 2022-08-03 8:03:26 PM, Old: 532.00, New: 534.00
Emission Wavelength Changed: 2022-08-03 8:03:44 PM, Old: 534.00, New: 536.00
Emission Wavelength Changed: 2022-08-03 8:04:03 PM, Old: 536.00, New: 538.00
Emission Wavelength Changed: 2022-08-03 8:04:21 PM, Old: 538.00, New: 540.00
Emission Wavelength Changed: 2022-08-03 8:04:40 PM, Old: 540.00, New: 542.00
Emission Wavelength Changed: 2022-08-03 8:04:58 PM, Old: 542.00, New: 544.00
Emission Wavelength Changed: 2022-08-03 8:05:17 PM, Old: 544.00, New: 546.00
Emission Wavelength Changed: 2022-08-03 8:05:35 PM, Old: 546.00, New: 548.00
Emission Wavelength Changed: 2022-08-03 8:05:53 PM, Old: 548.00, New: 550.00
Emission Wavelength Changed: 2022-08-03 8:06:12 PM, Old: 550.00, New: 552.00
Emission Wavelength Changed: 2022-08-03 8:06:30 PM, Old: 552.00, New: 554.00
Emission Wavelength Changed: 2022-08-03 8:06:49 PM, Old: 554.00, New: 556.00
Emission Wavelength Changed: 2022-08-03 8:07:07 PM, Old: 556.00, New: 558.00
Emission Wavelength Changed: 2022-08-03 8:07:26 PM, Old: 558.00, New: 560.00
End Method Modifications
[Emission (nm)] , 560.0000

L626_EM_562.00
Collection Time: 2022-08-03 8:07:44 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY2211CG03
Data mode                         Fluorescence
Scan mode                         Excitation
X Mode                            Wavelength (nm)
Start (nm)                        230.00
Stop (nm)                         500.00
Em. Wavelength (nm)               270.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                1200.00
Data interval (nm)                5.0000
Averaging Time (s)                0.2500
Excitation filter                 Auto
Emission filter                   Auto
PMT voltage (V)                   700
Corrected spectra                 OFF
3-D Mode                          ON
Ex.  Stop (nm)                   600.00
Ex.  Increment (nm)              2.00
Method Log     :
Method Name    : C:\USERS\MAGGIE\DESKTOP\VARIAN METHODS AND DATA\CLAYTONEEM.FMSW
Date/Time stamp: 2008-09-26 9:51:05 AM
Method Modifications:
Emission Filter: Changed: 03/02/2006 3:51:38 PM, Old:Open, New:Auto
PMT Volts Changed: 03/02/2006 3:51:38 PM, Old:600, New:700
Scan mode: Changed: 03/02/2006 3:51:38 PM, Old:Emission, New:Excitation
3-D Mode Changed: 03/02/2006 3:51:38 PM, Old:OFF, New:ON
User Delta Stop Changed: 03/02/2006 3:51:38 PM, Old: 450.00, New: 600.00
Emission PMT (V): Changed: 03/02/2006 3:51:38 PM, Old: 600, New: 700
Excitation Wavelength Changed: 03/02/2006 3:51:38 PM, Old: 350.00, New: 250.00
Emission Wavelength Changed: 03/02/2006 3:51:38 PM, Old: 400.00, New: 300.00
Stop Wavelength Changed: 03/02/2006 3:51:38 PM, Old: 600.00, New: 450.00
Zero Mode Changed: 03/02/2006 3:52:11 PM, Old:OFF, New:Reading
Zero Mode Changed: 03/02/2006 3:52:11 PM, Old:Reading, New:ON
User Delta Increment Changed: 03/02/2006 3:53:18 PM, Old:  10.00, New:   5.00
Scan Control Changed: 17/09/2008 12:09:35 PM, Old:Medium, New:Manual
Ave. time (s): Changed: 17/09/2008 12:09:35 PM, Old:0.10000, New:0.25000
Emission Wavelength Changed: 17/09/2008 12:09:35 PM, Old: 300.00, New: 290.00
Excitation Wavelength Changed: 17/09/2008 12:09:51 PM, Old: 250.00, New: 240.00
User Delta Increment Changed: 26/09/2008 9:50:42 AM, Old:   5.00, New:   2.00
Excitation Wavelength Changed: 26/09/2008 9:50:42 AM, Old: 240.00, New: 230.00
Data interval: Changed: 26/09/2008 9:50:42 AM, Old:   1.00, New:   5.00
Emission Wavelength Changed: 26/09/2008 9:50:42 AM, Old: 290.00, New: 270.00
Stop Wavelength Changed: 26/09/2008 9:50:42 AM, Old: 450.00, New: 500.00
Current Method Changed: 2022-08-03 7:19:36 PM, Old:C:\Documents and Settings\Xenopoulos lab\Desktop\ClaytonEEM.FMSW, New:C:\USERS\MAGGIE\DESKTOP\VARIAN METHODS AND DATA\CLAYTONEEM.FMSW
Zero Mode Changed: 2022-08-03 7:19:58 PM, Old:OFF, New:Reading
Zero Mode Changed: 2022-08-03 7:19:59 PM, Old:Reading, New:ON
Emission Wavelength Changed: 2022-08-03 7:23:02 PM, Old: 270.00, New: 272.00
Emission Wavelength Changed: 2022-08-03 7:23:20 PM, Old: 272.00, New: 274.00
Emission Wavelength Changed: 2022-08-03 7:23:38 PM, Old: 274.00, New: 276.00
Emission Wavelength Changed: 2022-08-03 7:23:57 PM, Old: 276.00, New: 278.00
Emission Wavelength Changed: 2022-08-03 7:24:15 PM, Old: 278.00, New: 280.00
Emission Wavelength Changed: 2022-08-03 7:24:34 PM, Old: 280.00, New: 282.00
Emission Wavelength Changed: 2022-08-03 7:24:53 PM, Old: 282.00, New: 284.00
Emission Wavelength Changed: 2022-08-03 7:25:11 PM, Old: 284.00, New: 286.00
Emission Wavelength Changed: 2022-08-03 7:25:30 PM, Old: 286.00, New: 288.00
Emission Wavelength Changed: 2022-08-03 7:25:48 PM, Old: 288.00, New: 290.00
Emission Wavelength Changed: 2022-08-03 7:26:07 PM, Old: 290.00, New: 292.00
Emission Wavelength Changed: 2022-08-03 7:26:25 PM, Old: 292.00, New: 294.00
Emission Wavelength Changed: 2022-08-03 7:26:44 PM, Old: 294.00, New: 296.00
Emission Wavelength Changed: 2022-08-03 7:27:02 PM, Old: 296.00, New: 298.00
Emission Wavelength Changed: 2022-08-03 7:27:20 PM, Old: 298.00, New: 300.00
Emission Wavelength Changed: 2022-08-03 7:27:39 PM, Old: 300.00, New: 302.00
Emission Wavelength Changed: 2022-08-03 7:27:57 PM, Old: 302.00, New: 304.00
Emission Wavelength Changed: 2022-08-03 7:28:16 PM, Old: 304.00, New: 306.00
Emission Wavelength Changed: 2022-08-03 7:28:34 PM, Old: 306.00, New: 308.00
Emission Wavelength Changed: 2022-08-03 7:28:53 PM, Old: 308.00, New: 310.00
Emission Wavelength Changed: 2022-08-03 7:29:11 PM, Old: 310.00, New: 312.00
Emission Wavelength Changed: 2022-08-03 7:29:30 PM, Old: 312.00, New: 314.00
Emission Wavelength Changed: 2022-08-03 7:29:48 PM, Old: 314.00, New: 316.00
Emission Wavelength Changed: 2022-08-03 7:30:06 PM, Old: 316.00, New: 318.00
Emission Wavelength Changed: 2022-08-03 7:30:25 PM, Old: 318.00, New: 320.00
Emission Wavelength Changed: 2022-08-03 7:30:44 PM, Old: 320.00, New: 322.00
Emission Wavelength Changed: 2022-08-03 7:31:02 PM, Old: 322.00, New: 324.00
Emission Wavelength Changed: 2022-08-03 7:31:21 PM, Old: 324.00, New: 326.00
Emission Wavelength Changed: 2022-08-03 7:31:39 PM, Old: 326.00, New: 328.00
Emission Wavelength Changed: 2022-08-03 7:31:58 PM, Old: 328.00, New: 330.00
Emission Wavelength Changed: 2022-08-03 7:32:16 PM, Old: 330.00, New: 332.00
Emission Wavelength Changed: 2022-08-03 7:32:34 PM, Old: 332.00, New: 334.00
Emission Wavelength Changed: 2022-08-03 7:32:53 PM, Old: 334.00, New: 336.00
Emission Wavelength Changed: 2022-08-03 7:33:11 PM, Old: 336.00, New: 338.00
Emission Wavelength Changed: 2022-08-03 7:33:30 PM, Old: 338.00, New: 340.00
Emission Wavelength Changed: 2022-08-03 7:33:48 PM, Old: 340.00, New: 342.00
Emission Wavelength Changed: 2022-08-03 7:34:07 PM, Old: 342.00, New: 344.00
Emission Wavelength Changed: 2022-08-03 7:34:25 PM, Old: 344.00, New: 346.00
Emission Wavelength Changed: 2022-08-03 7:34:44 PM, Old: 346.00, New: 348.00
Emission Wavelength Changed: 2022-08-03 7:35:02 PM, Old: 348.00, New: 350.00
Emission Wavelength Changed: 2022-08-03 7:35:21 PM, Old: 350.00, New: 352.00
Emission Wavelength Changed: 2022-08-03 7:35:39 PM, Old: 352.00, New: 354.00
Emission Wavelength Changed: 2022-08-03 7:35:58 PM, Old: 354.00, New: 356.00
Emission Wavelength Changed: 2022-08-03 7:36:16 PM, Old: 356.00, New: 358.00
Emission Wavelength Changed: 2022-08-03 7:36:35 PM, Old: 358.00, New: 360.00
Emission Wavelength Changed: 2022-08-03 7:36:53 PM, Old: 360.00, New: 362.00
Emission Wavelength Changed: 2022-08-03 7:37:11 PM, Old: 362.00, New: 364.00
Emission Wavelength Changed: 2022-08-03 7:37:30 PM, Old: 364.00, New: 366.00
Emission Wavelength Changed: 2022-08-03 7:37:48 PM, Old: 366.00, New: 368.00
Emission Wavelength Changed: 2022-08-03 7:38:07 PM, Old: 368.00, New: 370.00
Emission Wavelength Changed: 2022-08-03 7:38:26 PM, Old: 370.00, New: 372.00
Emission Wavelength Changed: 2022-08-03 7:38:44 PM, Old: 372.00, New: 374.00
Emission Wavelength Changed: 2022-08-03 7:39:03 PM, Old: 374.00, New: 376.00
Emission Wavelength Changed: 2022-08-03 7:39:21 PM, Old: 376.00, New: 378.00
Emission Wavelength Changed: 2022-08-03 7:39:40 PM, Old: 378.00, New: 380.00
Emission Wavelength Changed: 2022-08-03 7:39:58 PM, Old: 380.00, New: 382.00
Emission Wavelength Changed: 2022-08-03 7:40:17 PM, Old: 382.00, New: 384.00
Emission Wavelength Changed: 2022-08-03 7:40:35 PM, Old: 384.00, New: 386.00
Emission Wavelength Changed: 2022-08-03 7:40:54 PM, Old: 386.00, New: 388.00
Emission Wavelength Changed: 2022-08-03 7:41:13 PM, Old: 388.00, New: 390.00
Emission Wavelength Changed: 2022-08-03 7:41:32 PM, Old: 390.00, New: 392.00
Emission Wavelength Changed: 2022-08-03 7:41:50 PM, Old: 392.00, New: 394.00
Emission Wavelength Changed: 2022-08-03 7:42:09 PM, Old: 394.00, New: 396.00
Emission Wavelength Changed: 2022-08-03 7:42:27 PM, Old: 396.00, New: 398.00
Emission Wavelength Changed: 2022-08-03 7:42:46 PM, Old: 398.00, New: 400.00
Emission Wavelength Changed: 2022-08-03 7:43:04 PM, Old: 400.00, New: 402.00
Emission Wavelength Changed: 2022-08-03 7:43:23 PM, Old: 402.00, New: 404.00
Emission Wavelength Changed: 2022-08-03 7:43:41 PM, Old: 404.00, New: 406.00
Emission Wavelength Changed: 2022-08-03 7:44:00 PM, Old: 406.00, New: 408.00
Emission Wavelength Changed: 2022-08-03 7:44:19 PM, Old: 408.00, New: 410.00
Emission Wavelength Changed: 2022-08-03 7:44:37 PM, Old: 410.00, New: 412.00
Emission Wavelength Changed: 2022-08-03 7:44:56 PM, Old: 412.00, New: 414.00
Emission Wavelength Changed: 2022-08-03 7:45:15 PM, Old: 414.00, New: 416.00
Emission Wavelength Changed: 2022-08-03 7:45:33 PM, Old: 416.00, New: 418.00
Emission Wavelength Changed: 2022-08-03 7:45:52 PM, Old: 418.00, New: 420.00
Emission Wavelength Changed: 2022-08-03 7:46:10 PM, Old: 420.00, New: 422.00
Emission Wavelength Changed: 2022-08-03 7:46:29 PM, Old: 422.00, New: 424.00
Emission Wavelength Changed: 2022-08-03 7:46:47 PM, Old: 424.00, New: 426.00
Emission Wavelength Changed: 2022-08-03 7:47:06 PM, Old: 426.00, New: 428.00
Emission Wavelength Changed: 2022-08-03 7:47:24 PM, Old: 428.00, New: 430.00
Emission Wavelength Changed: 2022-08-03 7:47:43 PM, Old: 430.00, New: 432.00
Emission Wavelength Changed: 2022-08-03 7:48:01 PM, Old: 432.00, New: 434.00
Emission Wavelength Changed: 2022-08-03 7:48:20 PM, Old: 434.00, New: 436.00
Emission Wavelength Changed: 2022-08-03 7:48:38 PM, Old: 436.00, New: 438.00
Emission Wavelength Changed: 2022-08-03 7:48:57 PM, Old: 438.00, New: 440.00
Emission Wavelength Changed: 2022-08-03 7:49:15 PM, Old: 440.00, New: 442.00
Emission Wavelength Changed: 2022-08-03 7:49:34 PM, Old: 442.00, New: 444.00
Emission Wavelength Changed: 2022-08-03 7:49:52 PM, Old: 444.00, New: 446.00
Emission Wavelength Changed: 2022-08-03 7:50:10 PM, Old: 446.00, New: 448.00
Emission Wavelength Changed: 2022-08-03 7:50:29 PM, Old: 448.00, New: 450.00
Emission Wavelength Changed: 2022-08-03 7:50:48 PM, Old: 450.00, New: 452.00
Emission Wavelength Changed: 2022-08-03 7:51:07 PM, Old: 452.00, New: 454.00
Emission Wavelength Changed: 2022-08-03 7:51:25 PM, Old: 454.00, New: 456.00
Emission Wavelength Changed: 2022-08-03 7:51:43 PM, Old: 456.00, New: 458.00
Emission Wavelength Changed: 2022-08-03 7:52:02 PM, Old: 458.00, New: 460.00
Emission Wavelength Changed: 2022-08-03 7:52:21 PM, Old: 460.00, New: 462.00
Emission Wavelength Changed: 2022-08-03 7:52:39 PM, Old: 462.00, New: 464.00
Emission Wavelength Changed: 2022-08-03 7:52:58 PM, Old: 464.00, New: 466.00
Emission Wavelength Changed: 2022-08-03 7:53:16 PM, Old: 466.00, New: 468.00
Emission Wavelength Changed: 2022-08-03 7:53:35 PM, Old: 468.00, New: 470.00
Emission Wavelength Changed: 2022-08-03 7:53:53 PM, Old: 470.00, New: 472.00
Emission Wavelength Changed: 2022-08-03 7:54:12 PM, Old: 472.00, New: 474.00
Emission Wavelength Changed: 2022-08-03 7:54:30 PM, Old: 474.00, New: 476.00
Emission Wavelength Changed: 2022-08-03 7:54:49 PM, Old: 476.00, New: 478.00
Emission Wavelength Changed: 2022-08-03 7:55:08 PM, Old: 478.00, New: 480.00
Emission Wavelength Changed: 2022-08-03 7:55:26 PM, Old: 480.00, New: 482.00
Emission Wavelength Changed: 2022-08-03 7:55:45 PM, Old: 482.00, New: 484.00
Emission Wavelength Changed: 2022-08-03 7:56:03 PM, Old: 484.00, New: 486.00
Emission Wavelength Changed: 2022-08-03 7:56:22 PM, Old: 486.00, New: 488.00
Emission Wavelength Changed: 2022-08-03 7:56:40 PM, Old: 488.00, New: 490.00
Emission Wavelength Changed: 2022-08-03 7:56:58 PM, Old: 490.00, New: 492.00
Emission Wavelength Changed: 2022-08-03 7:57:17 PM, Old: 492.00, New: 494.00
Emission Wavelength Changed: 2022-08-03 7:57:35 PM, Old: 494.00, New: 496.00
Emission Wavelength Changed: 2022-08-03 7:57:54 PM, Old: 496.00, New: 498.00
Emission Wavelength Changed: 2022-08-03 7:58:12 PM, Old: 498.00, New: 500.00
Emission Wavelength Changed: 2022-08-03 7:58:31 PM, Old: 500.00, New: 502.00
Emission Wavelength Changed: 2022-08-03 7:58:49 PM, Old: 502.00, New: 504.00
Emission Wavelength Changed: 2022-08-03 7:59:07 PM, Old: 504.00, New: 506.00
Emission Wavelength Changed: 2022-08-03 7:59:26 PM, Old: 506.00, New: 508.00
Emission Wavelength Changed: 2022-08-03 7:59:44 PM, Old: 508.00, New: 510.00
Emission Wavelength Changed: 2022-08-03 8:00:03 PM, Old: 510.00, New: 512.00
Emission Wavelength Changed: 2022-08-03 8:00:21 PM, Old: 512.00, New: 514.00
